 487495.0 	,1
 79887.0 	,1
 270405.0 	,1
 696464.0 	,1
 356420.0 	,1
 934034.0 	,1
 512069.0 	,1
 532630.0 	,1
 549014.0 	,1
 729237.0 	,1
 239648.0 	,1
 712853.0 	,1
 958609.0 	,1
 934047.0 	,1
 450626.0 	,1
 458818.0 	,1
 934044.0 	,2
 712857.0 	,1
 458817.0 	,1
 934040.0 	,1
 458816.0 	,1
 344130.0 	,2
 999576.0 	,1
 958617.0 	,1
 471119.0 	,1
 680066.0 	,1
 901252.0 	,1
 262221.0 	,1
 165924.0 	,1
 974978.0 	,1
 319566.0 	,1
 909440.0 	,1
 458828.0 	,1
 118797.0 	,1
 966784.0 	,1
 876674.0 	,1
 745604.0 	,1
 934030.0 	,1
 221223.0 	,1
 458826.0 	,1
 745608.0 	,1
 507978.0 	,1
 270410.0 	,1
 458825.0 	,2
 884873.0 	,1
 499785.0 	,1
 106508.0 	,1
 532621.0 	,1
 811145.0 	,1
 524431.0 	,1
 507976.0 	,1
 770188.0 	,1
 827572.0 	,1
 704690.0 	,1
 934071.0 	,1
 999605.0 	,1
 925874.0 	,1
 50181.0 	,1
 934067.0 	,1
 721078.0 	,1
 266327.0 	,1
 315479.0 	,1
 67.0 	,15
 65.0 	,21
 66.0 	,15
 458835.0 	,2
 590009.0 	,1
 71.0 	,21
 69.0 	,21
 70.0 	,20
 68.0 	,18
 17410.0 	,1
 143402.0 	,1
 74.0 	,23
 75.0 	,18
 72.0 	,15
 73.0 	,19
 934079.0 	,1
 78.0 	,26
 76.0 	,21
 79.0 	,17
 77.0 	,18
 83.0 	,26
 80.0 	,19
 82.0 	,20
 81.0 	,19
 606395.0 	,2
 458834.0 	,1
 86.0 	,20
 85.0 	,21
 87.0 	,22
 84.0 	,21
 89.0 	,21
 90.0 	,26
 88.0 	,18
 934077.0 	,1
 606394.0 	,1
 98.0 	,20
 97.0 	,24
 99.0 	,11
 458833.0 	,1
 100.0 	,22
 102.0 	,18
 101.0 	,17
 103.0 	,18
 696510.0 	,1
 843960.0 	,1
 105.0 	,12
 104.0 	,26
 106.0 	,28
 107.0 	,20
 109.0 	,20
 108.0 	,23
 111.0 	,10
 704703.0 	,1
 110.0 	,19
 622780.0 	,1
 115.0 	,15
 114.0 	,12
 113.0 	,23
 112.0 	,20
 116.0 	,18
 119.0 	,23
 117.0 	,20
 118.0 	,10
 120.0 	,14
 122.0 	,22
 121.0 	,22
 868538.0 	,1
 360530.0 	,1
 753852.0 	,1
 458847.0 	,1
 34820.0 	,1
 215085.0 	,1
 540833.0 	,1
 385117.0 	,1
 704675.0 	,1
 458846.0 	,1
 704672.0 	,1
 45572.0 	,1
 704673.0 	,1
 50180.0 	,1
 105481.0 	,1
 704679.0 	,1
 630948.0 	,1
 934048.0 	,1
 934049.0 	,1
 704682.0 	,2
 438362.0 	,1
 704680.0 	,1
 88072.0 	,1
 260143.0 	,1
 532652.0 	,1
 412.0 	,1
 557228.0 	,1
 983210.0 	,1
 704684.0 	,1
 704720.0 	,1
 696529.0 	,1
 549076.0 	,1
 196656.0 	,1
 819409.0 	,1
 880.0 	,1
 917712.0 	,1
 762069.0 	,1
 192561.0 	,1
 540889.0 	,1
 18433.0 	,1
 458850.0 	,1
 803038.0 	,1
 958684.0 	,1
 202802.0 	,1
 204850.0 	,1
 157747.0 	,1
 381027.0 	,1
 458848.0 	,1
 241714.0 	,1
 745692.0 	,1
 1920.0 	,1
 1936.0 	,1
 194611.0 	,1
 647390.0 	,1
 704706.0 	,1
 2304.0 	,1
 39426.0 	,1
 43522.0 	,1
 704704.0 	,2
 376940.0 	,1
 704710.0 	,1
 295022.0 	,1
 557253.0 	,1
 549062.0 	,1
 942272.0 	,1
 843970.0 	,1
 934081.0 	,2
 4000.0 	,1
 778443.0 	,1
 704714.0 	,1
 69636.0 	,1
 307304.0 	,1
 745674.0 	,1
 680137.0 	,1
 581836.0 	,1
 721102.0 	,1
 159799.0 	,1
 704719.0 	,1
 893131.0 	,1
 884939.0 	,1
 122884.0 	,1
 770291.0 	,1
 934133.0 	,1
 663798.0 	,1
 729335.0 	,1
 266358.0 	,1
 145465.0 	,1
 315510.0 	,1
 55297.0 	,1
 614647.0 	,1
 467060.0 	,1
 64513.0 	,1
 942335.0 	,1
 753913.0 	,1
 524539.0 	,1
 770296.0 	,1
 844031.0 	,1
 590076.0 	,1
 565501.0 	,1
 114690.0 	,1
 29952.0 	,1
 381042.0 	,1
 36352.0 	,1
 360573.0 	,1
 762081.0 	,1
 278653.0 	,1
 270462.0 	,1
 639205.0 	,1
 778470.0 	,1
 639207.0 	,1
 352377.0 	,1
 295032.0 	,1
 950511.0 	,1
 331896.0 	,1
 852206.0 	,1
 262266.0 	,1
 991466.0 	,1
 614636.0 	,1
 639212.0 	,1
 549102.0 	,1
 786667.0 	,1
 133120.0 	,1
 356357.0 	,1
 581652.0 	,1
 425988.0 	,1
 630804.0 	,1
 557078.0 	,1
 819219.0 	,1
 430082.0 	,1
 753689.0 	,1
