 151649.0 	,1
 721302.0 	,1
 225376.0 	,1
 893331.0 	,1
 868754.0 	,1
 721307.0 	,2
 663960.0 	,1
 721310.0 	,1
 606620.0 	,1
 737692.0 	,1
 541087.0 	,1
 303299.0 	,1
 721308.0 	,1
 770460.0 	,1
 262348.0 	,1
 721283.0 	,1
 721282.0 	,1
 377037.0 	,1
 573825.0 	,1
 917892.0 	,1
 40982.0 	,1
 176228.0 	,1
 655745.0 	,1
 721280.0 	,2
 852358.0 	,1
 446671.0 	,1
 975237.0 	,1
 54806.0 	,1
 622980.0 	,1
 811394.0 	,1
 413901.0 	,1
 721284.0 	,2
 446669.0 	,1
 85036.0 	,1
 491722.0 	,1
 252007.0 	,1
 819599.0 	,1
 721295.0 	,1
 446664.0 	,1
 430281.0 	,1
 917942.0 	,1
 282836.0 	,1
 688562.0 	,1
 40469.0 	,2
 458966.0 	,1
 467158.0 	,1
 901559.0 	,1
 549299.0 	,1
 680369.0 	,1
 573875.0 	,1
 663990.0 	,1
 688566.0 	,1
 446676.0 	,1
 225384.0 	,1
 266455.0 	,1
 231528.0 	,1
 827827.0 	,1
 450773.0 	,1
 590264.0 	,1
 958911.0 	,1
 504018.0 	,1
 446675.0 	,1
 606653.0 	,1
 770495.0 	,1
 590268.0 	,1
 446672.0 	,3
 266451.0 	,1
 170091.0 	,1
 827834.0 	,1
 704957.0 	,1
 446673.0 	,2
 762273.0 	,1
 43540.0 	,1
 745888.0 	,1
 504029.0 	,1
 446684.0 	,1
 117801.0 	,1
 58388.0 	,1
 721316.0 	,1
 762276.0 	,1
 844204.0 	,1
 524713.0 	,1
 446682.0 	,1
 885167.0 	,1
 573866.0 	,1
 286937.0 	,1
 844206.0 	,1
 893358.0 	,1
 672175.0 	,1
 446680.0 	,1
 38931.0 	,1
 44051.0 	,1
 389351.0 	,1
 860626.0 	,1
 389350.0 	,1
 446693.0 	,3
 198771.0 	,1
 860636.0 	,1
 999901.0 	,1
 82982.0 	,1
 745945.0 	,1
 21001.0 	,1
 975324.0 	,1
 999900.0 	,1
 149619.0 	,1
 655839.0 	,1
 762334.0 	,1
 786906.0 	,1
 348386.0 	,1
 901595.0 	,1
 754114.0 	,1
 194676.0 	,1
 196724.0 	,1
 3329.0 	,1
 704967.0 	,1
 157813.0 	,1
 688581.0 	,1
 778698.0 	,1
 258167.0 	,1
 446696.0 	,1
 163959.0 	,1
 844234.0 	,1
 438505.0 	,1
 983496.0 	,1
 836084.0 	,1
 434422.0 	,1
 512247.0 	,1
 549362.0 	,1
 795127.0 	,1
 664049.0 	,1
 614898.0 	,1
 991732.0 	,1
 91171.0 	,1
 655857.0 	,1
 446711.0 	,1
 745975.0 	,1
 446706.0 	,1
 557562.0 	,1
 582138.0 	,1
 942587.0 	,1
 446704.0 	,1
 565757.0 	,1
 303356.0 	,1
 42000.0 	,1
 282877.0 	,1
 795111.0 	,1
 745958.0 	,1
 446716.0 	,1
 55824.0 	,1
 664036.0 	,1
 590311.0 	,1
 463099.0 	,1
 737770.0 	,1
 446714.0 	,2
 557545.0 	,1
 696811.0 	,1
 795119.0 	,1
 161919.0 	,1
 446712.0 	,1
 975336.0 	,1
 249982.0 	,1
 34335.0 	,1
 958742.0 	,1
 227393.0 	,1
 155712.0 	,1
 794902.0 	,1
 85055.0 	,1
 178240.0 	,1
 794903.0 	,1
 200768.0 	,1
 794896.0 	,1
 885009.0 	,1
 794897.0 	,1
 885008.0 	,1
 56351.0 	,1
 680218.0 	,1
 23567.0 	,1
 794905.0 	,1
 655644.0 	,1
 827674.0 	,1
 180291.0 	,1
 438401.0 	,1
 639262.0 	,1
 34846.0 	,1
 290956.0 	,1
 794885.0 	,1
 925956.0 	,1
 85053.0 	,1
 917765.0 	,1
 50718.0 	,1
 126013.0 	,1
 295055.0 	,1
 770308.0 	,1
 794892.0 	,1
 794893.0 	,1
 78908.0 	,1
 331912.0 	,1
 794895.0 	,2
 794890.0 	,1
 122940.0 	,1
 520328.0 	,1
 145481.0 	,1
 442516.0 	,1
 286871.0 	,1
 15111.0 	,1
 239688.0 	,1
 540983.0 	,1
 512148.0 	,1
 129083.0 	,1
 811324.0 	,1
 549176.0 	,1
 286864.0 	,1
 74810.0 	,1
 614718.0 	,1
 909626.0 	,1
 413854.0 	,1
 83001.0 	,1
 438431.0 	,1
 598309.0 	,1
 278686.0 	,1
 508061.0 	,1
 417946.0 	,1
 76856.0 	,1
 360601.0 	,1
 934188.0 	,1
 290969.0 	,1
 247887.0 	,1
 655662.0 	,1
 573741.0 	,1
 114744.0 	,1
 422041.0 	,1
 696621.0 	,1
 680274.0 	,1
 745811.0 	,1
 85047.0 	,2
 91191.0 	,1
 860502.0 	,1
 770389.0 	,1
 145490.0 	,1
 503971.0 	,1
 991582.0 	,1
 385185.0 	,1
 975196.0 	,1
 368800.0 	,1
 942429.0 	,1
 319649.0 	,1
 24333.0 	,1
 200786.0 	,1
 434336.0 	,1
 381091.0 	,1
 121910.0 	,1
 237650.0 	,1
 614750.0 	,1
 70709.0 	,1
 157780.0 	,1
 40474.0 	,1
 405679.0 	,1
 729409.0 	,1
 983364.0 	,1
 99381.0 	,1
 598342.0 	,1
 811331.0 	,1
 180309.0 	,1
 614726.0 	,1
 4099.0 	,1
 581960.0 	,1
 157782.0 	,1
 655688.0 	,1
 85044.0 	,1
 393387.0 	,1
 104500.0 	,1
 270507.0 	,1
 204889.0 	,1
 40473.0 	,1
 85043.0 	,2
 721265.0 	,1
 12038.0 	,1
 844151.0 	,1
 672118.0 	,1
 721269.0 	,1
 917872.0 	,1
 721268.0 	,1
 860530.0 	,1
 737652.0 	,1
 137306.0 	,1
 233563.0 	,1
 721272.0 	,1
 95282.0 	,1
 262322.0 	,1
 143451.0 	,1
 770431.0 	,1
 28940.0 	,1
 458943.0 	,1
 340157.0 	,1
 704867.0 	,1
 174172.0 	,1
 647522.0 	,1
 426172.0 	,1
 794978.0 	,1
 422077.0 	,1
 295103.0 	,1
 70704.0 	,1
 991598.0 	,1
 368824.0 	,1
 541035.0 	,1
 721262.0 	,2
 524653.0 	,1
 159839.0 	,1
 704877.0 	,1
 332101.0 	,1
 623249.0 	,1
 40999.0 	,1
 434500.0 	,1
 56359.0 	,1
 524950.0 	,1
 198819.0 	,1
 869020.0 	,1
 762522.0 	,1
 942748.0 	,1
 869022.0 	,1
 186530.0 	,1
 844441.0 	,1
 30483.0 	,1
 737948.0 	,1
 795268.0 	,1
 967302.0 	,1
 37926.0 	,1
 40486.0 	,1
 274765.0 	,1
 231589.0 	,1
 86093.0 	,1
 885377.0 	,1
 459084.0 	,1
 483660.0 	,1
 59942.0 	,1
 983680.0 	,1
 721547.0 	,1
 729738.0 	,1
 85068.0 	,1
 89164.0 	,1
 250023.0 	,1
 418135.0 	,1
 504149.0 	,1
 795313.0 	,1
 721589.0 	,1
 672436.0 	,1
 639671.0 	,1
 918207.0 	,1
 274769.0 	,2
 85066.0 	,1
 778943.0 	,1
 516433.0 	,1
 647871.0 	,1
 549536.0 	,1
 85065.0 	,1
 828070.0 	,1
 713376.0 	,1
 270686.0 	,1
 135341.0 	,1
 770726.0 	,1
 639652.0 	,1
 157869.0 	,1
 787106.0 	,1
 455005.0 	,1
 282969.0 	,1
 438619.0 	,1
 860846.0 	,1
 721582.0 	,1
 434520.0 	,1
 442712.0 	,1
 737965.0 	,1
 348506.0 	,1
 414041.0 	,1
 483672.0 	,1
 122952.0 	,1
 70727.0 	,1
 639696.0 	,1
 512358.0 	,1
 463205.0 	,1
 950994.0 	,1
 491877.0 	,1
 332134.0 	,1
 836306.0 	,1
 959185.0 	,1
 85062.0 	,1
 983772.0 	,1
 582363.0 	,1
 738015.0 	,1
 414048.0 	,1
 512353.0 	,1
 787140.0 	,1
 211125.0 	,1
 623296.0 	,1
 40482.0 	,1
 401775.0 	,1
 194740.0 	,1
 74820.0 	,1
 85060.0 	,1
 549578.0 	,1
 328040.0 	,1
 549579.0 	,1
 803535.0 	,1
 967373.0 	,1
 721614.0 	,1
 123972.0 	,1
 40481.0 	,1
 623344.0 	,1
 721648.0 	,1
 520566.0 	,1
 516470.0 	,1
 438644.0 	,1
 623348.0 	,1
 328054.0 	,1
 62497.0 	,1
 323959.0 	,1
 495987.0 	,1
 664315.0 	,1
 385393.0 	,1
 19984.0 	,1
 672504.0 	,1
 926460.0 	,1
 360816.0 	,1
 590586.0 	,1
 664316.0 	,1
 557822.0 	,1
 770813.0 	,1
 991992.0 	,1
 606974.0 	,1
 983783.0 	,1
 504191.0 	,1
 869095.0 	,1
 877282.0 	,1
 426365.0 	,1
 508283.0 	,1
 266618.0 	,1
 525037.0 	,1
 323962.0 	,1
 164031.0 	,1
 565779.0 	,1
 94303.0 	,1
 105567.0 	,1
 582164.0 	,1
 549397.0 	,1
 672279.0 	,1
 356614.0 	,1
 909842.0 	,1
 983583.0 	,1
 227459.0 	,1
 223363.0 	,1
 827934.0 	,1
 21783.0 	,1
 368896.0 	,1
 93278.0 	,1
 746008.0 	,1
 114782.0 	,1
 307459.0 	,1
 983576.0 	,1
 762371.0 	,1
 942599.0 	,1
 623107.0 	,1
 227460.0 	,1
 315662.0 	,1
 409866.0 	,1
 647688.0 	,1
 78940.0 	,1
 422155.0 	,1
 860686.0 	,1
 885262.0 	,1
 647690.0 	,1
 401672.0 	,1
 705038.0 	,1
 233606.0 	,1
 778765.0 	,1
 991799.0 	,1
 885300.0 	,1
 307477.0 	,1
 100443.0 	,1
 762422.0 	,1
 606775.0 	,1
 950846.0 	,1
 967230.0 	,1
 491794.0 	,1
 746040.0 	,1
 430352.0 	,1
 541216.0 	,1
 40492.0 	,1
 844326.0 	,1
 975396.0 	,1
 573986.0 	,1
 180364.0 	,1
 778784.0 	,1
 533028.0 	,1
 623141.0 	,1
 479517.0 	,1
 63020.0 	,1
 967201.0 	,1
 336153.0 	,1
 655914.0 	,1
 368921.0 	,1
 713259.0 	,1
 614955.0 	,1
 86104.0 	,1
 311577.0 	,1
 639530.0 	,1
 983595.0 	,1
 680494.0 	,1
 647724.0 	,1
 233614.0 	,1
 75863.0 	,1
 73815.0 	,1
 541266.0 	,1
 795223.0 	,1
 778832.0 	,1
 47147.0 	,1
 885334.0 	,1
 737877.0 	,1
 315687.0 	,1
 471331.0 	,1
 844380.0 	,1
 315680.0 	,1
 787038.0 	,1
 827998.0 	,1
 615002.0 	,1
 795224.0 	,1
 450848.0 	,1
 303404.0 	,1
 598597.0 	,1
 664134.0 	,1
 770631.0 	,1
 664135.0 	,1
 63018.0 	,1
 65620.0 	,1
 664139.0 	,1
 182422.0 	,1
 475433.0 	,1
 713294.0 	,1
 885320.0 	,1
 112724.0 	,1
 746061.0 	,1
 598640.0 	,1
 11402.0 	,1
 787056.0 	,1
 770678.0 	,1
 655989.0 	,1
 631414.0 	,1
 909949.0 	,1
 72786.0 	,1
 95314.0 	,1
 102482.0 	,1
 803451.0 	,1
 983655.0 	,1
 454975.0 	,1
 161949.0 	,1
 721508.0 	,1
 184477.0 	,1
 266553.0 	,1
 245919.0 	,1
 713321.0 	,1
 332091.0 	,1
 467257.0 	,1
 877163.0 	,1
 721517.0 	,1
 125008.0 	,1
 418246.0 	,1
 836501.0 	,1
 227553.0 	,1
 852881.0 	,1
 770965.0 	,1
 410053.0 	,1
 299456.0 	,1
 664473.0 	,1
 307649.0 	,1
 828313.0 	,1
 959384.0 	,1
 194787.0 	,1
 128110.0 	,1
 918407.0 	,1
 885636.0 	,1
 332236.0 	,1
 541570.0 	,1
 525187.0 	,1
 401868.0 	,1
 942976.0 	,1
 332233.0 	,1
 648072.0 	,1
 844686.0 	,1
 315849.0 	,1
 746383.0 	,1
 207078.0 	,1
 389579.0 	,1
 500168.0 	,1
 8461.0 	,1
 270804.0 	,1
 746419.0 	,1
 746418.0 	,1
 81003.0 	,1
 566194.0 	,1
 151785.0 	,1
 844721.0 	,1
 852925.0 	,1
 278992.0 	,1
 162026.0 	,1
 852927.0 	,1
 287185.0 	,1
 852926.0 	,1
 951226.0 	,1
 959416.0 	,1
 172267.0 	,1
 31514.0 	,1
 672674.0 	,1
 852901.0 	,1
 697250.0 	,1
 414174.0 	,1
 43572.0 	,1
 89193.0 	,1
 373212.0 	,1
 852897.0 	,1
 852896.0 	,2
 422365.0 	,1
 434653.0 	,1
 811949.0 	,1
 656299.0 	,1
 852910.0 	,1
 721832.0 	,1
 471513.0 	,1
 852905.0 	,1
 112744.0 	,2
 656300.0 	,1
 852906.0 	,1
 656338.0 	,1
 787413.0 	,1
 689107.0 	,1
 910292.0 	,1
 262630.0 	,1
 422373.0 	,1
 951249.0 	,1
 599003.0 	,1
 397792.0 	,1
 418273.0 	,1
 31513.0 	,1
 500192.0 	,1
 188659.0 	,1
 852933.0 	,1
 730051.0 	,1
 36402.0 	,1
 39474.0 	,1
 852934.0 	,1
 795584.0 	,1
 705478.0 	,1
 902081.0 	,1
 852928.0 	,1
 787394.0 	,1
 3651.0 	,1
 852931.0 	,1
 332265.0 	,1
 401898.0 	,1
 215287.0 	,1
 492011.0 	,1
 852940.0 	,2
 861134.0 	,1
 248055.0 	,1
 492009.0 	,1
 852939.0 	,1
 852938.0 	,1
 820212.0 	,1
 582640.0 	,1
 812022.0 	,1
 10636.0 	,1
 50737.0 	,1
 147705.0 	,1
 525302.0 	,1
 291319.0 	,1
 180473.0 	,1
 730100.0 	,2
 902141.0 	,1
 225531.0 	,1
 520691.0 	,1
 24856.0 	,1
 680958.0 	,1
 107618.0 	,1
 231674.0 	,1
 779261.0 	,1
 446961.0 	,1
 549856.0 	,1
 623587.0 	,1
 47664.0 	,1
 795618.0 	,1
 192765.0 	,1
 639976.0 	,1
 615403.0 	,1
 877551.0 	,1
 250111.0 	,1
 697321.0 	,1
 131327.0 	,1
 124000.0 	,1
 951273.0 	,1
 434566.0 	,1
 844565.0 	,1
 86143.0 	,1
 983825.0 	,2
 574231.0 	,1
 475523.0 	,1
 959263.0 	,1
 566042.0 	,1
 217282.0 	,1
 607004.0 	,1
 512398.0 	,1
 426380.0 	,1
 159941.0 	,1
 467340.0 	,1
 233668.0 	,1
 541446.0 	,1
 533256.0 	,1
 168135.0 	,1
 926472.0 	,1
 623375.0 	,1
 186567.0 	,1
 8591.0 	,1
 574257.0 	,1
 315796.0 	,1
 221385.0 	,1
 170184.0 	,1
 10255.0 	,1
 574259.0 	,1
 967474.0 	,1
 147657.0 	,1
 828209.0 	,1
 590647.0 	,1
 942896.0 	,1
 598839.0 	,1
 754489.0 	,1
 315794.0 	,1
 471440.0 	,1
 128122.0 	,1
 243917.0 	,1
 754470.0 	,1
 623399.0 	,1
 373144.0 	,1
 901929.0 	,1
 434584.0 	,1
 274843.0 	,1
 116856.0 	,1
 836394.0 	,1
 615214.0 	,1
 139472.0 	,1
 70775.0 	,1
 112759.0 	,1
 61499.0 	,1
 446883.0 	,1
 202962.0 	,1
 162003.0 	,1
 992088.0 	,1
 139476.0 	,1
 37434.0 	,1
 315820.0 	,1
 885571.0 	,1
 992079.0 	,1
 549704.0 	,1
 71796.0 	,1
 877388.0 	,1
 377257.0 	,1
 975695.0 	,1
 328104.0 	,1
 405931.0 	,1
 713544.0 	,1
 762697.0 	,1
 92276.0 	,1
 967496.0 	,1
 324011.0 	,1
 70771.0 	,1
 434614.0 	,1
 219353.0 	,1
 533362.0 	,1
 336311.0 	,1
 397748.0 	,1
 828272.0 	,1
 278966.0 	,1
 16014.0 	,1
 307633.0 	,1
 23324.0 	,1
 844671.0 	,1
 23580.0 	,1
 450995.0 	,1
 942971.0 	,1
 215258.0 	,1
 110706.0 	,1
 126066.0 	,1
 869242.0 	,1
 574335.0 	,1
 34360.0 	,1
 422335.0 	,2
 688992.0 	,1
 607074.0 	,1
 483773.0 	,1
 104561.0 	,1
 549734.0 	,1
 231647.0 	,1
 574314.0 	,1
 869224.0 	,1
 549741.0 	,1
 168159.0 	,1
 664720.0 	,1
 836759.0 	,1
 213280.0 	,1
 233760.0 	,1
 475716.0 	,1
 623766.0 	,1
 828574.0 	,1
 504386.0 	,1
 525467.0 	,1
 184610.0 	,1
 836767.0 	,1
 475713.0 	,1
 754847.0 	,1
 795801.0 	,1
 787609.0 	,1
 779421.0 	,1
 746652.0 	,1
 787588.0 	,1
 475727.0 	,1
 344653.0 	,1
 976007.0 	,1
 779393.0 	,1
 463437.0 	,1
 599173.0 	,1
 730246.0 	,1
 623748.0 	,1
 877699.0 	,1
 771205.0 	,1
 533639.0 	,1
 828556.0 	,1
 722058.0 	,1
 475722.0 	,1
 270922.0 	,1
 959626.0 	,1
 951434.0 	,1
 299605.0 	,1
 631986.0 	,1
 119947.0 	,1
 475730.0 	,1
 623803.0 	,1
 558267.0 	,1
 336467.0 	,1
 27426.0 	,1
 713919.0 	,1
 418385.0 	,1
 512592.0 	,1
 95369.0 	,1
 320093.0 	,1
 877728.0 	,1
 115849.0 	,1
 344670.0 	,1
 426589.0 	,1
 402010.0 	,1
 70792.0 	,1
 373337.0 	,1
 324184.0 	,1
 162094.0 	,1
 168238.0 	,1
 804015.0 	,1
 320089.0 	,1
 992427.0 	,1
 697519.0 	,1
 260398.0 	,1
 533712.0 	,1
 550098.0 	,1
 168240.0 	,1
 279141.0 	,1
 373348.0 	,1
 533715.0 	,1
 47683.0 	,1
 316005.0 	,1
 533717.0 	,1
 812242.0 	,1
 117895.0 	,1
 344678.0 	,1
 178481.0 	,1
 533719.0 	,1
 533720.0 	,1
 65670.0 	,1
 525529.0 	,1
 533721.0 	,1
 533722.0 	,1
 533724.0 	,2
 101510.0 	,1
 303714.0 	,1
 918747.0 	,1
 533725.0 	,1
 771294.0 	,1
 533726.0 	,1
 129158.0 	,1
 722115.0 	,1
 2308.0 	,1
 168244.0 	,1
 172340.0 	,1
 812224.0 	,1
 730309.0 	,1
 754884.0 	,1
 795852.0 	,1
 332395.0 	,1
 102532.0 	,1
 713934.0 	,1
 533709.0 	,1
 316010.0 	,1
 434806.0 	,1
 738546.0 	,1
 689395.0 	,1
 533746.0 	,1
 406135.0 	,1
 533747.0 	,2
 533748.0 	,1
 12688.0 	,1
 869617.0 	,1
 976114.0 	,1
 533750.0 	,1
 174393.0 	,1
 525559.0 	,1
 943358.0 	,1
 135482.0 	,1
 303728.0 	,1
 533753.0 	,1
 508531.0 	,1
 377457.0 	,1
 483954.0 	,1
 533755.0 	,1
 533756.0 	,1
 27168.0 	,1
 861432.0 	,1
 533758.0 	,1
 640255.0 	,1
 533728.0 	,1
 918759.0 	,1
 533731.0 	,2
 787680.0 	,2
 607460.0 	,1
 500349.0 	,1
 397949.0 	,1
 62528.0 	,1
 697578.0 	,1
 164158.0 	,1
 352891.0 	,1
 533741.0 	,1
 153919.0 	,1
 697583.0 	,1
 67743.0 	,1
 975894.0 	,1
 373252.0 	,1
 984084.0 	,1
 975893.0 	,1
 672790.0 	,1
 418308.0 	,1
 291334.0 	,1
 607255.0 	,1
 426499.0 	,1
 176387.0 	,1
 246018.0 	,1
 771100.0 	,1
 385549.0 	,1
 229637.0 	,1
 176388.0 	,1
 902150.0 	,1
 504333.0 	,1
 303624.0 	,1
 533513.0 	,1
 434698.0 	,1
 697355.0 	,1
 434699.0 	,1
 95388.0 	,1
 422408.0 	,1
 360981.0 	,1
 918580.0 	,1
 178440.0 	,1
 779313.0 	,1
 101531.0 	,1
 13459.0 	,1
 13715.0 	,1
 779317.0 	,1
 959536.0 	,1
 434709.0 	,1
 787507.0 	,1
 599094.0 	,1
 779316.0 	,1
 869437.0 	,1
 299536.0 	,1
 713785.0 	,1
 108698.0 	,1
 779326.0 	,1
 274963.0 	,1
 566334.0 	,1
 414225.0 	,1
 504336.0 	,1
 143628.0 	,1
 467486.0 	,1
 779296.0 	,1
 352798.0 	,1
 779300.0 	,1
 262680.0 	,1
 779306.0 	,1
 779305.0 	,1
 779304.0 	,1
 943146.0 	,1
 104600.0 	,1
 483865.0 	,1
 672815.0 	,1
 992298.0 	,1
 360987.0 	,1
 656429.0 	,1
 779308.0 	,1
 186640.0 	,1
 689233.0 	,1
 746583.0 	,1
 779350.0 	,2
 525398.0 	,1
 57931.0 	,1
 475684.0 	,1
 779349.0 	,1
 182545.0 	,1
 861266.0 	,1
 192785.0 	,1
 131346.0 	,1
 250131.0 	,1
 307745.0 	,1
 722014.0 	,1
 287267.0 	,1
 934982.0 	,1
 200981.0 	,1
 471599.0 	,1
 483887.0 	,1
 959559.0 	,1
 40522.0 	,1
 754753.0 	,1
 877638.0 	,1
 385580.0 	,1
 779328.0 	,1
 574531.0 	,1
 779335.0 	,1
 56394.0 	,1
 779333.0 	,1
 754757.0 	,1
 492076.0 	,1
 795715.0 	,1
 463403.0 	,1
 475691.0 	,1
 172310.0 	,1
 558154.0 	,1
 549964.0 	,1
 681038.0 	,1
 475689.0 	,1
 607311.0 	,1
 361002.0 	,1
 311860.0 	,1
 730225.0 	,1
 861303.0 	,1
 186648.0 	,1
 894070.0 	,1
 101523.0 	,1
 475701.0 	,2
 902256.0 	,1
 483892.0 	,1
 172313.0 	,1
 137498.0 	,1
 270897.0 	,1
 803967.0 	,1
 754815.0 	,1
 26148.0 	,1
 943224.0 	,1
 475696.0 	,1
 746595.0 	,1
 203037.0 	,1
 935014.0 	,1
 418366.0 	,1
 558179.0 	,1
 713825.0 	,1
 795744.0 	,1
 681062.0 	,1
 475709.0 	,2
 172317.0 	,1
 344638.0 	,1
 442941.0 	,1
 315960.0 	,1
 96400.0 	,1
