 925846.0 	,1
 606352.0 	,1
 231457.0 	,1
 893079.0 	,1
 182304.0 	,1
 256033.0 	,1
 630941.0 	,1
 151587.0 	,1
 704671.0 	,1
 958619.0 	,1
 696479.0 	,1
 540803.0 	,1
 827520.0 	,1
 104461.0 	,1
 663684.0 	,1
 182309.0 	,1
 958593.0 	,1
 405578.0 	,1
 307272.0 	,1
 182310.0 	,2
 397384.0 	,1
 942219.0 	,1
 434248.0 	,1
 622769.0 	,1
 487511.0 	,1
 217129.0 	,1
 966839.0 	,1
 729265.0 	,1
 352343.0 	,1
 737462.0 	,1
 999602.0 	,1
 770228.0 	,1
 260136.0 	,1
 67.0 	,15
 65.0 	,21
 66.0 	,15
 71.0 	,21
 69.0 	,21
 70.0 	,20
 68.0 	,18
 74.0 	,23
 75.0 	,18
 72.0 	,15
 73.0 	,19
 925887.0 	,1
 868540.0 	,1
 78.0 	,26
 76.0 	,21
 79.0 	,17
 77.0 	,18
 83.0 	,26
 80.0 	,19
 82.0 	,20
 81.0 	,19
 606395.0 	,1
 86.0 	,20
 85.0 	,21
 87.0 	,22
 84.0 	,21
 565434.0 	,1
 770233.0 	,1
 89.0 	,21
 90.0 	,26
 88.0 	,18
 671929.0 	,1
 98.0 	,20
 97.0 	,24
 99.0 	,11
 100.0 	,22
 102.0 	,18
 101.0 	,17
 103.0 	,18
 26370.0 	,2
 105.0 	,12
 104.0 	,26
 106.0 	,28
 107.0 	,20
 299090.0 	,1
 109.0 	,19
 108.0 	,23
 111.0 	,10
 110.0 	,19
 115.0 	,15
 114.0 	,12
 113.0 	,23
 112.0 	,20
 116.0 	,18
 119.0 	,23
 117.0 	,20
 118.0 	,10
 120.0 	,14
 122.0 	,22
 121.0 	,22
 180267.0 	,1
 124.0 	,1
 76809.0 	,1
 225325.0 	,1
 397407.0 	,1
 239661.0 	,1
 843943.0 	,1
 137261.0 	,1
 479325.0 	,1
 770213.0 	,1
 712868.0 	,1
 598182.0 	,1
 762026.0 	,1
 225327.0 	,1
 786606.0 	,1
 336.0 	,1
 983212.0 	,1
 100360.0 	,1
 331867.0 	,2
 589996.0 	,1
 319578.0 	,1
 614575.0 	,1
 696493.0 	,1
 141360.0 	,1
 89095.0 	,1
 811223.0 	,1
 290918.0 	,1
 462948.0 	,1
 64003.0 	,1
 778459.0 	,1
 622809.0 	,1
 975068.0 	,1
 958685.0 	,1
 770264.0 	,2
 1488.0 	,1
 999643.0 	,1
 999642.0 	,1
 327778.0 	,1
 372834.0 	,1
 975065.0 	,1
 2000.0 	,1
 331885.0 	,1
 663746.0 	,1
 335981.0 	,1
 925894.0 	,1
 303212.0 	,1
 364653.0 	,1
 37890.0 	,1
 999620.0 	,1
 655553.0 	,1
 876742.0 	,1
 565444.0 	,1
 3328.0 	,1
 573637.0 	,1
 55810.0 	,1
 794818.0 	,1
 163893.0 	,1
 622791.0 	,1
 549063.0 	,1
 62978.0 	,1
 262248.0 	,1
 381033.0 	,1
 5120.0 	,1
 557259.0 	,1
 524492.0 	,1
 835785.0 	,1
 532687.0 	,1
 852213.0 	,1
 319604.0 	,1
 9984.0 	,1
 835829.0 	,1
 573682.0 	,1
 532723.0 	,1
 11904.0 	,1
 762103.0 	,1
 794866.0 	,1
 917744.0 	,1
 14464.0 	,1
 438389.0 	,1
 696565.0 	,1
 446581.0 	,1
 133178.0 	,1
 901372.0 	,1
 344176.0 	,1
 178234.0 	,1
 491634.0 	,1
 614650.0 	,1
 778492.0 	,1
 958692.0 	,1
 762081.0 	,1
 434303.0 	,1
 93185.0 	,1
 109569.0 	,1
 688356.0 	,1
 401530.0 	,1
 835820.0 	,1
 745705.0 	,1
 909545.0 	,1
 372859.0 	,1
 917736.0 	,1
 540911.0 	,1
 942102.0 	,1
 169984.0 	,1
 925715.0 	,1
 868381.0 	,1
 950303.0 	,1
 622616.0 	,1
 462850.0 	,1
 290817.0 	,1
 182274.0 	,2
 25607.0 	,1
 231426.0 	,1
 737309.0 	,1
 30727.0 	,1
 393230.0 	,1
 458766.0 	,1
 950274.0 	,1
 53774.0 	,1
 581637.0 	,1
 573446.0 	,1
 190469.0 	,1
 225287.0 	,1
 737289.0 	,1
 417803.0 	,1
 182278.0 	,1
 573451.0 	,1
 98332.0 	,1
 573452.0 	,1
 933899.0 	,1
 372746.0 	,1
 827444.0 	,1
 243721.0 	,1
 720951.0 	,1
 589876.0 	,1
 111643.0 	,1
 112667.0 	,1
 630839.0 	,1
 679989.0 	,1
 260104.0 	,1
 835644.0 	,1
 344081.0 	,1
 843837.0 	,1
 323600.0 	,1
 405520.0 	,1
 286738.0 	,1
 29446.0 	,1
 479248.0 	,1
 303123.0 	,1
 557088.0 	,1
 671779.0 	,1
 274461.0 	,1
 182284.0 	,1
 94233.0 	,1
 109593.0 	,1
 516125.0 	,1
 161805.0 	,1
 225292.0 	,1
 117785.0 	,1
 770085.0 	,1
 206863.0 	,1
 950319.0 	,1
 385048.0 	,1
 133135.0 	,1
 110616.0 	,1
 327717.0 	,1
 958550.0 	,1
 565330.0 	,1
 704593.0 	,1
 557139.0 	,1
 147474.0 	,1
 229395.0 	,1
 598107.0 	,1
 311329.0 	,1
 909406.0 	,1
 630877.0 	,1
 770143.0 	,1
 786523.0 	,1
 860250.0 	,1
 421934.0 	,1
 696386.0 	,1
 860228.0 	,1
 950343.0 	,1
 221205.0 	,1
 45578.0 	,1
 565317.0 	,1
 753734.0 	,1
 565320.0 	,1
 397355.0 	,1
 802894.0 	,1
 172054.0 	,1
 182294.0 	,1
 516138.0 	,1
 208918.0 	,1
 108564.0 	,1
 487479.0 	,1
 9602.0 	,1
 753778.0 	,1
 729201.0 	,1
 573554.0 	,1
 606322.0 	,1
 274486.0 	,1
 352310.0 	,1
 188441.0 	,1
 598137.0 	,1
 417842.0 	,1
 352305.0 	,1
 934015.0 	,1
 950397.0 	,1
 294962.0 	,1
 479280.0 	,1
 958584.0 	,1
 802916.0 	,1
 589921.0 	,1
 966758.0 	,1
 991333.0 	,1
 630883.0 	,1
 282685.0 	,1
 44552.0 	,1
 182300.0 	,2
 51720.0 	,1
 688231.0 	,1
 811116.0 	,1
 770155.0 	,1
 696426.0 	,1
 737386.0 	,1
 950383.0 	,1
 860270.0 	,1
 290874.0 	,1
 827498.0 	,1
 180255.0 	,1
 303163.0 	,1
 80943.0 	,1
 315588.0 	,1
 111663.0 	,1
 541078.0 	,1
 180321.0 	,1
 639382.0 	,1
 549272.0 	,1
 217187.0 	,1
 221283.0 	,1
 241763.0 	,1
 598426.0 	,1
 96302.0 	,1
 262339.0 	,1
 116782.0 	,1
 31243.0 	,1
 42518.0 	,1
 893319.0 	,1
 176228.0 	,1
 368844.0 	,1
 516302.0 	,1
 827776.0 	,1
 606596.0 	,1
 108589.0 	,1
 111661.0 	,1
 557446.0 	,1
 66604.0 	,1
 85036.0 	,1
 163943.0 	,1
 401609.0 	,1
 524686.0 	,1
 754060.0 	,1
 819595.0 	,1
 8581.0 	,1
 704946.0 	,1
 348373.0 	,1
 217193.0 	,1
 958903.0 	,1
 639408.0 	,1
 934325.0 	,1
 336087.0 	,1
 606645.0 	,1
 105515.0 	,1
 491733.0 	,1
 111659.0 	,1
 223336.0 	,1
 241768.0 	,1
 139370.0 	,1
 729529.0 	,1
 270547.0 	,1
 442577.0 	,1
 495839.0 	,1
 623008.0 	,1
 803239.0 	,1
 315615.0 	,1
 934318.0 	,1
 614825.0 	,1
 672171.0 	,1
 729514.0 	,1
 876975.0 	,1
 291033.0 	,1
 241774.0 	,1
 36371.0 	,1
 442598.0 	,1
 991699.0 	,1
 54291.0 	,1
 111655.0 	,1
 909776.0 	,1
 713172.0 	,1
 549337.0 	,1
 446690.0 	,1
 467170.0 	,1
 174194.0 	,1
 190578.0 	,1
 623066.0 	,1
 137331.0 	,1
 434400.0 	,1
 111654.0 	,1
 508129.0 	,1
 241778.0 	,1
 29705.0 	,1
 811483.0 	,1
 504032.0 	,1
 754140.0 	,1
 270572.0 	,1
 153716.0 	,1
 91173.0 	,1
 582083.0 	,1
